BT11,BT12,Lat,Long,cloud,Jd,In Situ,SVR,ANN,RF,Delta SVR,Delta ANN,Delta RF
6.349512,3.559289,14.028234,71.915848,1,181,28.9,28.996,28.953,28.866,-0.096,-0.053,0.034
-29.455572,-31.247732,4.137639,75.280296,1,253,28.9,28.832,28.861,28.841,0.068,0.039,0.059
23.079584,21.849268,21.261246,64.955612,0,343,27.1,26.753,26.138,27.001,0.347,0.962,0.099
10.858637,8.726892,9.91008,72.82399,1,165,29.4,29.428,29.351,29.289,-0.028,0.049,0.111
13.828577,11.43191,15.299495,69.253036,1,166,29.200001,29.565,29.557,29.39,-0.364999,-0.356999,-0.189999
22.52331,21.048853,11.253964,70.223686,1,10,28,28.135,28.165,27.965,-0.135,-0.165,0.035
-47.553291,-48.98188,7.188864,71.736488,1,183,28.700001,28.925,28.866,28.793,-0.224999,-0.165999,-0.092999
-9.410498,-13.957952,5.687813,63.219738,1,186,29.4,28.979,29.186,29.295,0.421,0.214,0.105
23.464655,22.368067,16.75646,67.806442,0,43,27.6,26.804,27.008,27.157,0.796,0.592,0.443
4.802606,4.150171,10.082107,66.353043,1,137,30.9,30.248,30.675,30.808,0.652,0.225,0.092
13.787622,10.705866,9.294677,72.115517,1,210,28.1,28.504,28.398,28.161,-0.404,-0.298,-0.061
18.952173,16.74859,8.140177,71.12085,1,235,29.1,28.653,28.795,29.019,0.447,0.305,0.081
20.184839,19.356867,22.653074,60.581551,0,55,23.200001,23.388,23.584,23.187,-0.187999,-0.383999,0.013001
23.815912,22.191126,10.461184,72.322495,0,363,28.700001,28.627,28.799,28.719,0.073001,-0.098999,-0.018999
22.121088,21.227167,16.695595,64.700645,0,36,26.799999,26.556,26.437,26.474,0.243999,0.362999,0.325999
25.168818,24.186975,11.81315,67.447609,0,56,29,28.229,27.972,28.642,0.771,1.028,0.358
17.525171,16.531031,12.350931,57.664967,1,26,25.9,25.885,25.773,25.92,0.015,0.127,-0.02
20.814722,19.161829,3.022922,66.260521,0,3,28.1,28.124,27.804,28.025,-0.024,0.296,0.075
-19.229849,-21.913748,11.164685,68.139931,1,210,28.5,28.18,28.032,28.339,0.32,0.468,0.161
16.642115,15.4685,12.622647,71.346832,1,186,29,28.821,28.681,29.023,0.179,0.319,-0.023
25.285852,24.206842,4.171281,65.580963,0,206,29.299999,29.464,29.385,29.456,-0.164001,-0.085001,-0.156001
10.33935,7.533014,8.899277,64.242386,1,326,28.1,28.54,28.371,28.171,-0.44,-0.271,-0.071
-52.488808,-53.579384,21.005756,67.940201,1,183,29,29.106,29.261,29.016,-0.106,-0.261,-0.016
21.785974,20.791956,17.322769,68.634079,1,141,30.299999,30.381,30.812,30.299,-0.081001,-0.512001,0.000999
26.295465,25.562464,16.859346,68.802887,1,105,30.6,29.838,29.842,30.387,0.762,0.758,0.213
23.324152,22.186731,17.366879,70.721237,1,318,28.799999,28.68,28.57,28.858,0.119999,0.229999,-0.058001
17.404016,16.023798,15.775342,67.409027,1,268,28.4,27.883,27.899,28.425,0.517,0.501,-0.025
23.33996,22.358301,19.603928,62.122047,0,343,27,26.628,26.135,27.03,0.372,0.865,-0.03
-2.902472,-6.016821,12.017269,68.666405,1,313,29.4,29.042,28.854,29.107,0.358,0.546,0.293
-6.565344,-9.734442,21.904196,63.671253,1,86,26.4,26.308,25.897,26.188,0.092,0.503,0.212
19.971674,18.008661,8.91061,64.310181,0,329,28.200001,29.219,28.647,28.274,-1.018999,-0.446999,-0.073999
19.252802,17.648249,9.880787,64.381508,0,76,28.4,28.449,28.252,28.241,-0.049,0.148,0.159
20.258814,18.46966,8.346066,72.75946,1,57,28.1,28.761,28.928,28.141,-0.661,-0.828,-0.041
-3.37818,-6.15415,7.365273,67.229042,1,234,29,29.002,28.962,29.052,-0.002,0.038,-0.052
24.166681,22.906092,16.202898,67.70607,1,135,30.6,30.8,30.778,30.717,-0.2,-0.178,-0.117
13.43899,11.474298,12.573936,73.458031,1,260,28.1,28.58,28.615,27.887,-0.48,-0.515,0.213
23.64477,22.685602,17.902189,68.942604,1,82,27.700001,28.223,28.509,27.936,-0.522999,-0.808999,-0.235999
8.538263,7.23446,17.673485,72.750946,1,230,27.6,27.788,27.821,27.671,-0.188,-0.221,-0.071
8.890924,7.388513,13.012412,72.805237,1,291,29.799999,29.283,29.609,29.85,0.516999,0.190999,-0.050001
-33.435493,-34.81147,1.643337,51.106152,1,51,26.799999,27.249,26.329,27.508,-0.449001,0.470999,-0.708001
19.766382,17.623529,6.952588,76.404869,0,185,28.9,29.013,28.884,28.914,-0.113,0.016,-0.014
24.885187,24.186975,12.164139,67.382103,0,54,28.4,28.041,27.88,28.315,0.359,0.52,0.085
-8.307287,-9.791815,8.323714,72.766098,1,242,27.700001,28.067,28.237,27.808,-0.366999,-0.536999,-0.107999
-40.295494,-42.106224,10.333514,71.590736,1,203,28.299999,28.378,28.129,28.372,-0.078001,0.170999,-0.072001
17.073755,15.133631,8.35899,67.602112,1,349,28.700001,28.787,28.718,28.72,-0.086999,-0.017999,-0.019999
9.60116,6.697626,5.589081,63.332664,1,317,28.6,28.78,28.997,28.678,-0.18,-0.397,-0.078
24.019159,22.81341,9.562723,65.119133,1,93,29,29.507,29.224,29.223,-0.507,-0.224,-0.223
9.340113,7.48324,10.004045,62.334316,1,290,28.799999,28.438,28.495,28.834,0.361999,0.304999,-0.034001
23.232264,22.373133,13.9204,68.028648,1,135,30.4,30.427,30.788,30.395,-0.027,-0.388,0.005
23.583521,22.617243,13.877475,66.507111,1,39,27.700001,27.516,27.205,27.796,0.184001,0.495001,-0.095999
-36.994469,-37.900078,11.345229,72.216942,1,144,30,30.134,30.204,29.94,-0.134,-0.204,0.06
18.545984,16.137232,3.283408,70.109123,1,15,28.299999,28.288,27.858,28.344,0.011999,0.441999,-0.044001
-17.089758,-17.824942,24.93116,53.088181,1,349,25,24.991,23.823,25.05,0.009,1.177,-0.05
23.606928,22.592676,20.748003,64.067535,1,96,27.6,27.268,27.527,27.401,0.332,0.073,0.199
20.03689,18.01333,2.473378,75.35038,1,48,29.5,28.779,28.886,29.227,0.721,0.614,0.273
15.812799,15.211176,14.76967,65.502243,1,139,30.700001,30.321,30.779,30.554,0.379001,-0.078999,0.146001
22.788446,21.192774,4.847406,69.668816,0,55,28.9,29.208,28.841,28.785,-0.308,0.059,0.115
14.659815,14.024042,21.583485,67.736633,1,170,29,29.036,29.636,28.989,-0.036,-0.636,0.011
27.474543,27.127893,19.365488,64.429245,1,144,29.799999,29.937,30.123,29.807,-0.137001,-0.323001,-0.007001
-12.617804,-12.617804,10.49444,72.268112,1,309,28.5,28.835,29.176,28.903,-0.335,-0.676,-0.403
17.929743,15.920862,1.576426,50.845631,1,47,26.6,26.745,26.912,26.351,-0.145,-0.312,0.249
25.641596,24.375757,7.735651,66.9123,0,105,30.799999,31.018,30.61,30.743,-0.218001,0.189999,0.056999
24.274958,23.234156,9.913807,64.329224,0,77,28.200001,28.754,28.326,28.101,-0.553999,-0.125999,0.099001
-7.426306,-10.61585,6.595958,63.777596,1,170,28.799999,29.42,29.384,29.014,-0.620001,-0.584001,-0.214001
-32.474052,-33.570641,12.463567,72.065933,1,202,27.700001,28.437,28.139,27.76,-0.736999,-0.438999,-0.059999
21.150904,19.593622,10.653533,70.836815,1,135,30.299999,30.44,30.785,30.374,-0.140001,-0.485001,-0.074001
16.943018,14.763391,7.242416,74.789047,1,190,29.1,28.963,28.959,29.053,0.137,0.141,0.047
25.65484,24.414698,16.810274,65.93277,0,122,31.6,30.581,30.343,31.431,1.019,1.257,0.169
-43.720863,-43.677681,8.608293,63.489807,1,338,28,27.998,27.407,28.034,0.002,0.593,-0.034
-56.300133,-56.735542,6.143474,66.216148,1,211,29,28.916,28.394,28.814,0.084,0.606,0.186
0.717004,-0.63407,14.738144,67.751953,1,194,28.1,28.012,28.001,28.191,0.088,0.099,-0.091
19.996332,18.500116,12.450769,70.598625,1,217,28.299999,28.229,28.077,28.221,0.070999,0.222999,0.078999
16.458887,14.917414,9.529589,70.910713,1,199,28.5,28.676,28.641,28.487,-0.176,-0.141,0.013
24.960871,24.076349,12.486232,72.01181,1,49,28.4,29.128,28.555,28.35,-0.728,-0.155,0.05
-10.938391,-14.258673,3.929826,68.997688,1,197,29,29.229,29.332,29.152,-0.229,-0.332,-0.152
6.13479,4.071435,18.852045,69.718468,1,212,28,28.135,28.019,28.176,-0.135,-0.019,-0.176
24.45315,23.496241,10.471715,72.327858,1,349,28.799999,28.845,28.877,29.02,-0.045001,-0.077001,-0.220001
24.652643,23.993525,16.104824,67.591904,1,89,28.799999,28.717,29.098,28.455,0.082999,-0.298001,0.344999
-3.546454,-6.460822,10.469872,72.321732,1,354,28.799999,28.766,28.709,28.771,0.033999,0.090999,0.028999
-7.521979,-9.484869,18.112076,72.974213,1,192,29.1,28.599,28.784,29.121,0.501,0.316,-0.021
19.711664,18.088678,18.923794,71.774574,1,198,28.799999,28.876,28.752,28.721,-0.076001,0.047999,0.078999
20.819849,19.830591,20.859533,65.280052,1,348,26.700001,26.703,26.05,26.748,-0.002999,0.650001,-0.047999
21.189142,19.816767,5.024055,62.115292,1,165,29.200001,29.55,29.336,29.288,-0.349999,-0.135999,-0.087999
19.105555,16.597864,15.460155,65.555191,1,149,32.400002,30.912,30.686,31.976,1.488002,1.714002,0.424002
18.882502,16.718531,7.543076,76.417763,0,334,28.1,28.073,28.294,28.26,0.027,-0.194,-0.16
-62.441643,-62.885872,10.055181,73.022911,1,185,28.9,28.712,28.631,28.825,0.188,0.269,0.075
24.784388,24.245478,18.520285,66.423859,1,89,28.799999,28.129,28.245,28.598,0.670999,0.554999,0.201999
19.184443,16.998987,8.675739,63.589497,1,170,28.6,29.06,28.977,28.534,-0.46,-0.377,0.066
-49.504158,-49.970665,8.447791,62.277069,1,269,28,27.815,28.124,27.881,0.185,-0.124,0.119
17.59524,15.319086,15.840063,67.353424,0,155,30.1,30.456,30.59,30.289,-0.356,-0.49,-0.189
-25.480978,-28.441214,4.18005,73.484596,1,218,32,28.919,29.321,28.307,3.081,2.679,3.693
-25.102652,-28.370886,4.203629,62.887444,1,172,29.299999,29.379,29.32,29.318,-0.079001,-0.020001,-0.018001
22.788446,21.192774,4.847406,69.668816,0,55,28.9,29.208,28.841,28.785,-0.308,0.059,0.115
21.762445,20.44491,10.332808,69.463509,1,5,27.5,28.249,28.133,27.5,-0.749,-0.633,0
-54.491798,-55.238274,8.561804,72.473427,1,173,28.799999,29.097,28.906,28.814,-0.297001,-0.106001,-0.014001
21.159967,20.098963,16.759245,62.534004,1,322,27.299999,27.137,27.238,27.127,0.162999,0.061999,0.172999
21.310968,19.682062,9.550507,72.827202,1,215,28.299999,28.211,28.262,28.323,0.088999,0.037999,-0.023001
18.95196,18.039057,21.316338,62.163605,1,360,25.200001,25.435,25.955,25.311,-0.234999,-0.754999,-0.110999
26.369776,25.332209,17.920071,68.397476,0,142,31.200001,31.575,30.863,30.961,-0.374999,0.337001,0.239001
13.999109,11.760279,11.254301,72.796204,1,204,27.299999,28.394,28.136,27.552,-1.094001,-0.836001,-0.252001
17.864679,14.819727,14.70286,64.212135,1,158,29.700001,30.488,30.272,29.739,-0.787999,-0.571999,-0.038999
17.219172,16.322229,18.003698,63.632221,1,235,26.1,26.368,26.333,26.181,-0.268,-0.233,-0.081
-44.100624,-48.775642,11.50588,68.848297,1,151,29.5,29.697,30.042,29.832,-0.197,-0.542,-0.332
24.975611,23.883753,12.473748,68.150787,1,120,29.799999,30.281,30.444,30.046,-0.481001,-0.644001,-0.246001
16.834925,14.737329,13.49427,63.083107,1,278,27.700001,27.494,28.102,27.747,0.206001,-0.401999,-0.046999
-17.869879,-18.048941,12.469428,72.091721,1,218,27.4,27.937,27.627,27.479,-0.537,-0.227,-0.079
8.479517,6.007226,8.00298,75.274918,1,203,27.700001,28.535,28.472,28.143,-0.834999,-0.771999,-0.442999
9.547541,6.592615,11.68299,72.683754,1,154,31.5,29.998,29.903,30.898,1.502,1.597,0.602
19.371393,17.982874,12.132882,73.328354,1,277,29.799999,29.138,29.168,30.061,0.661999,0.631999,-0.261001
-9.831945,-12.663275,13.885972,69.90007,1,151,31.1,29.755,30.266,31.957,1.345,0.834,-0.857
23.238245,22.152613,12.909966,68.728615,1,63,28.4,28.395,28.38,28.678,0.005,0.02,-0.278
24.089563,22.656275,3.947964,67.203133,0,320,29.9,29.879,29.714,29.538,0.021,0.186,0.362
22.81698,21.586481,21.634787,61.149948,0,334,27.299999,27.324,26.961,27.271,-0.024001,0.338999,0.028999
-14.369024,-15.328894,8.320317,74.683571,1,173,29.200001,29.191,28.961,29.186,0.009001,0.239001,0.014001
24.670801,23.820093,16.125805,66.827263,1,96,29,29.095,29.351,28.832,-0.095,-0.351,0.168
15.823694,13.92486,9.647641,68.336151,1,222,28.5,28.671,28.5,28.501,-0.171,0,-0.001
-44.239632,-44.648766,12.800038,71.91317,1,156,30.200001,29.913,29.554,30.055,0.287001,0.646001,0.145001
22.615808,20.87594,3.116769,64.995354,1,71,29.299999,29.368,29.098,29.346,-0.068001,0.201999,-0.046001
12.137995,10.845728,13.546561,71.315804,1,189,28.6,28.593,28.607,28.587,0.007,-0.007,0.013
22.581232,21.555933,20.723427,65.480003,0,350,27,26.515,25.961,27.023,0.485,1.039,-0.023
11.278711,8.890009,5.54728,76.203018,1,194,29.200001,29.078,29.061,29.13,0.122001,0.139001,0.070001
-62.037407,-64.196114,18.924631,69.085106,1,211,27.9,27.949,28.456,28.05,-0.049,-0.556,-0.15
23.521601,22.401453,12.179014,69.269028,0,24,27.799999,27.903,27.995,27.844,-0.103001,-0.195001,-0.044001
21.918512,20.767298,16.80061,56.844833,0,331,26.799999,26.382,26.842,26.862,0.417999,-0.042001,-0.062001
-66.978737,-67.755669,5.504269,74.086578,1,233,28.5,28.485,28.334,28.464,0.015,0.166,0.036
21.501245,20.16308,8.447222,63.155193,1,229,27.5,27.982,27.678,27.44,-0.482,-0.178,0.06
-3.164191,-4.098486,17.982044,72.394058,1,227,27.299999,27.622,27.523,27.322,-0.322001,-0.223001,-0.022001
-48.046577,-49.332146,11.598765,69.938782,1,175,28.700001,28.984,28.891,28.707,-0.283999,-0.190999,-0.006999
-1.993597,-3.502631,4.778972,64.564896,1,349,28.200001,28.497,28.838,28.321,-0.296999,-0.637999,-0.120999
26.038416,25.272058,16.574829,66.687462,1,160,29.700001,30.458,30.074,29.732,-0.757999,-0.373999,-0.031999
-58.280861,-57.960777,10.612345,72.288002,1,143,29.4,29.909,30.078,30.141,-0.509,-0.678,-0.741
16.443933,14.613794,20.745808,61.182934,1,339,26.799999,26.737,26.684,26.804,0.062999,0.115999,-0.004001
-7.344519,-9.466009,3.838745,64.23468,1,245,29.1,29.386,29.543,29.343,-0.286,-0.443,-0.243
22.663507,21.351709,6.906279,73.242516,1,35,28.1,28.166,28.18,27.809,-0.066,-0.08,0.291
21.227594,19.999353,22.580379,60.670822,1,329,28.299999,27.828,27.619,28.061,0.471999,0.680999,0.238999
-17.329046,-19.7712,12.798265,73.011772,1,283,30.200001,29.204,29.265,30.332,0.996001,0.935001,-0.131999
4.841363,4.082666,9.727622,63.696472,1,292,28.6,28.79,28.671,28.546,-0.19,-0.071,0.054
14.268274,12.559504,17.852358,62.175671,1,332,26.4,26.683,26.63,26.588,-0.283,-0.23,-0.188
-56.235527,-56.482094,8.307498,72.768188,1,99,29.5,30.341,30.513,29.791,-0.841,-1.013,-0.291
24.055658,24.055658,8.293818,73.062447,1,35,28.9,28.488,28.148,29.098,0.412,0.752,-0.198
-21.186911,-24.086111,3.884522,64.376236,1,178,29.700001,29.345,29.295,29.66,0.355001,0.405001,0.040001
-48.605705,-49.363182,11.249395,72.339149,1,203,28.4,28.262,28.097,28.276,0.138,0.303,0.124
20.566675,18.299219,4.600033,72.198868,0,214,29.799999,29.729,29.452,29.684,0.070999,0.347999,0.115999
18.048456,15.972712,4.395116,62.724712,0,285,30,29.895,29.627,29.876,0.105,0.373,0.124
23.425684,22.103083,7.837832,76.294762,1,31,29.4,28.504,28.201,29.016,0.896,1.199,0.384
25.331934,24.085352,12.502108,72.009735,0,74,28.799999,29.669,29.702,29.205,-0.869001,-0.902001,-0.405001
20.873011,19.532282,16.582754,66.928749,0,34,26.1,26.521,26.776,27.117,-0.421,-0.676,-1.017
19.948114,17.485315,17.364712,70.777161,0,170,30.4,30.317,29.64,30.149,0.083,0.76,0.251
12.824091,11.802515,20.684824,68.718491,1,202,28.5,28.589,28.793,28.64,-0.089,-0.293,-0.14
-37.622078,-40.905235,3.699492,66.811348,1,12,29.1,28.888,27.693,28.574,0.212,1.407,0.526
25.24386,24.37063,11.819457,67.427933,0,56,29.200001,28.212,27.967,28.704,0.988001,1.233001,0.496001
25.003199,23.602106,17.369301,66.121895,1,115,30.4,30.227,29.841,30.476,0.173,0.559,-0.076
22.558252,20.955164,9.908138,62.471527,1,281,28.5,28.455,28.657,28.543,0.045,-0.157,-0.043
20.848688,20.202448,21.326014,68.05674,1,174,28.9,29.121,29.518,28.97,-0.221,-0.618,-0.07
23.113153,22.33346,12.042638,68.787575,1,39,28,28.085,28.088,28.027,-0.085,-0.088,-0.027
22.423334,21.682489,18.889832,62.211548,1,329,27,27.138,26.85,26.932,-0.138,0.15,0.068
-26.624243,-31.07012,5.993179,76.549377,1,211,28.4,29.162,28.617,28.438,-0.762,-0.217,-0.038
19.184748,17.805414,22.400688,60.861477,1,353,27.700001,25.926,26.689,27.675,1.774001,1.011001,0.025001
20.722345,18.590418,8.71846,63.684109,0,313,29.4,29.598,29.003,29.351,-0.198,0.397,0.049
22.211573,21.266657,17.206728,65.265228,1,73,27.6,27.39,27.315,27.619,0.21,0.285,-0.019
25.281458,24.152521,13.39019,69.723557,1,135,30.9,30.723,30.821,30.883,0.177,0.079,0.017
6.611963,2.948389,10.78465,69.884743,1,166,29.700001,29.586,29.501,29.614,0.114001,0.199001,0.086001
4.984064,3.233942,7.446438,63.466385,1,245,28.700001,28.638,28.484,28.542,0.062001,0.216001,0.158001
20.032251,18.143305,7.783496,63.202053,0,231,27.700001,28.186,28.45,28.228,-0.485999,-0.749999,-0.527999
20.971277,20.098719,20.03171,68.340492,0,46,25.200001,25.072,25.354,25.207,0.128001,-0.153999,-0.006999
23.497492,22.978571,17.547707,67.430153,0,21,26,26.087,26.47,26.023,-0.087,-0.47,-0.023
-40.454201,-40.877113,7.919953,76.828163,1,222,28.700001,28.311,28.038,28.565,0.389001,0.662001,0.135001
12.632196,9.265955,2.9472,73.581963,1,354,30,30.305,28.898,32.21,-0.305,1.102,-2.21
-62.770622,-63.91761,9.903924,70.177475,1,227,28.1,28.06,27.796,28.11,0.04,0.304,-0.01
24.159754,23.119196,17.270395,63.803852,1,96,28.700001,28.663,28.628,28.604,0.037001,0.072001,0.096001
18.445612,18.445612,8.296851,73.056442,1,266,30,28.326,28.676,30.503,1.674,1.324,-0.503
-51.757637,-53.110725,14.330716,64.766159,1,181,29.299999,29.132,28.713,29.25,0.167999,0.586999,0.049999
20.214441,18.379419,7.191982,76.825935,1,246,27.5,27.714,28.617,27.726,-0.214,-1.117,-0.226
19.828638,18.239466,12.48695,72.046997,1,19,28.1,28.253,28.193,27.709,-0.153,-0.093,0.391
11.298975,8.716028,8.356759,65.313515,1,351,28.4,28.314,28.264,28.402,0.086,0.136,-0.002
11.273371,9.058802,11.349034,71.19178,1,194,29,28.788,28.514,28.929,0.212,0.486,0.071
-61.094505,-61.158073,4.751097,64.160378,1,187,29,29.123,28.997,29.078,-0.123,0.003,-0.078
-33.826912,-35.669014,8.452538,67.890755,1,358,28.4,28.425,28.546,28.352,-0.025,-0.146,0.048
17.169886,15.113276,17.623291,65.345718,1,254,27.700001,27.196,27.189,27.845,0.504001,0.511001,-0.144999
0.24032,-4.227271,5.405409,63.643166,1,157,30.1,30.023,29.829,30.04,0.077,0.271,0.06
-16.040655,-19.361883,15.968216,68.36216,1,99,29.6,29.437,29.487,29.532,0.163,0.113,0.068
-42.570686,-43.006737,9.146446,75.445877,1,211,27.9,28.02,28.01,27.958,-0.12,-0.11,-0.058
20.204187,19.677546,21.621941,60.501339,1,59,23.5,23.197,23.978,23.474,0.303,-0.478,0.026
20.68899,19.147486,9.175665,67.298134,1,217,28.6,28.659,28.623,28.672,-0.059,-0.023,-0.072
-26.171179,-30.020208,10.015205,69.508377,1,3,27.9,27.952,27.774,27.948,-0.052,0.126,-0.048
14.179834,11.638269,8.364841,71.840881,1,166,29.700001,29.469,29.462,29.774,0.231001,0.238001,-0.073999
21.314356,19.277033,14.541758,69.93821,1,163,30,29.98,29.673,29.965,0.02,0.327,0.035
5.962091,4.959833,4.07,66.493332,1,15,28.200001,28.194,27.795,28.192,0.006001,0.405001,0.008001
23.095362,22.094172,12.154934,68.858719,1,28,27.5,28.001,28.036,27.706,-0.501,-0.536,-0.206
24.7763,23.85882,14.077998,65.896797,0,93,28.9,28.989,29.319,28.837,-0.089,-0.419,0.063
-53.051826,-54.109383,4.42463,70.138939,1,201,29.299999,28.942,29.087,29.184,0.357999,0.212999,0.115999
6.759637,3.359308,8.947888,74.323914,1,224,28,28.162,28.087,28.159,-0.162,-0.087,-0.159
-12.776617,-13.64472,10.030599,69.670845,1,202,28.5,28.283,28.149,28.494,0.217,0.351,0.006
-9.999487,-15.690832,10.147314,66.886932,1,142,30.299999,30.319,30.616,30.352,-0.019001,-0.316001,-0.052001
16.021875,13.773584,4.440324,69.162361,1,225,31.200001,29.638,29.467,31.196,1.562001,1.733001,0.004001
22.84057,21.496637,7.106254,75.127876,0,218,29.5,28.97,28.799,29.556,0.53,0.701,-0.056
23.981409,22.269983,14.851719,68.506035,1,153,32.299999,30.548,30.364,32.024,1.751999,1.935999,0.275999
21.801325,20.227076,11.810661,70.478729,1,9,28.799999,28.046,28.182,28.731,0.753999,0.617999,0.068999
22.768641,21.231531,4.580718,67.201767,1,324,28.700001,29.176,29.497,28.811,-0.475999,-0.796999,-0.110999
18.823328,17.967524,14.95036,62.995907,1,155,29.6,29.894,30.32,29.877,-0.294,-0.72,-0.277
19.731867,17.892633,12.958855,68.825272,1,140,30.9,30.477,30.749,30.73,0.423,0.151,0.17
16.46966,14.33172,4.436397,65.182625,1,194,29.200001,29.218,29.207,29.2,-0.017999,-0.006999,1E-06
20.803827,18.460016,14.786383,68.30867,1,156,30.799999,30.416,30.198,30.706,0.383999,0.601999,0.093999
-61.629082,-62.158348,9.5998,74.39666,1,175,29.1,29.159,28.851,29.076,-0.059,0.249,0.024
-48.023216,-49.862007,7.801551,68.632881,1,207,28.5,28.605,28.232,28.389,-0.105,0.268,0.111
24.497675,23.521204,11.492169,71.030258,0,45,28.799999,28.622,28.381,28.779,0.177999,0.418999,0.020999
21.198877,19.737543,12.427082,65.741776,1,101,29.4,29.292,29.3,29.227,0.108,0.1,0.173
24.254389,23.162714,12.235659,65.773598,1,99,29,29.306,29.249,28.888,-0.306,-0.249,0.112
23.9956,22.900904,15.154465,63.562542,1,167,29.700001,29.749,29.411,29.687,-0.048999,0.289001,0.013001
15.656641,14.768274,20.118122,64.861366,1,187,28.299999,28.414,28.032,28.356,-0.114001,0.267999,-0.056001
24.493158,23.491205,12.881091,70.286293,1,320,29,29.148,29.082,28.956,-0.148,-0.082,0.044
-30.745977,-33.470619,17.388142,70.797173,1,183,29.6,29.267,28.922,29.315,0.333,0.678,0.285
21.557459,19.683008,8.956203,63.520733,1,297,28.9,28.82,29,28.549,0.08,-0.1,0.351
23.881372,22.641596,11.62988,70.468033,1,5,28.799999,28.086,28.189,28.609,0.713999,0.610999,0.190999
-13.94663,-16.879736,13.844734,67.917213,1,99,29.5,30.108,29.61,30.051,-0.608,-0.11,-0.551
14.947718,13.920069,19.173307,62.215912,1,345,26.4,26.145,26.099,26.499,0.255,0.301,-0.099
24.28396,23.795465,15.932845,69.943802,0,56,27.700001,27.786,27.973,27.569,-0.085999,-0.272999,0.131001
-59.348839,-59.387154,3.982777,66.673058,1,263,29.1,29.086,28.711,29.11,0.014,0.389,-0.01
14.555506,12.807398,12.452301,72.087563,1,195,27.9,28.595,28.42,28.004,-0.695,-0.52,-0.104
23.573938,22.005884,12.14065,65.888145,1,106,29.9,29.663,29.522,30.054,0.237,0.378,-0.154
-15.779882,-18.960028,10.222747,70.46833,1,210,28.299999,28.3,28.1,28.239,-1E-06,0.199999,0.060999
-13.980719,-17.768744,17.347836,70.937378,1,176,29.9,29.056,29.217,29.838,0.844,0.683,0.062
23.688745,22.167536,4.167162,67.180092,0,320,29.5,29.892,29.709,29.656,-0.392,-0.209,-0.156
-60.60067,-61.58947,11.608495,69.630997,1,149,29.299999,29.461,29.892,29.376,-0.161001,-0.592001,-0.076001
6.527063,5.729059,3.811697,65.437408,1,213,30.4,29.311,29.279,29.965,1.089,1.121,0.435
22.807001,21.540644,8.335028,72.764198,1,364,28.4,28.677,28.478,28.219,-0.277,-0.078,0.181
21.008783,19.577295,12.097131,69.917236,1,217,28.4,28.256,28.073,28.334,0.144,0.327,0.066
-3.528327,-6.811835,10.629805,72.286362,1,154,29.9,29.889,29.839,29.616,0.011,0.061,0.284
19.103693,17.648157,11.495965,74.017258,1,199,28.299999,28.334,28.098,28.381,-0.034001,0.201999,-0.081001
21.729029,20.227167,13.172386,68.377296,1,126,30.200001,30.401,30.625,30.331,-0.200999,-0.424999,-0.130999
21.924036,20.777918,7.358262,53.170422,0,31,26.1,26.156,26.135,26.159,-0.056,-0.035,-0.059
-56.507149,-56.631844,6.3714,65.307327,1,150,30,30.088,29.663,30.065,-0.088,0.337,-0.065
-51.387306,-52.545341,3.717835,66.77034,1,12,29,29.01,27.616,28.718,-0.01,1.384,0.282
23.549952,21.379847,13.766822,68.772484,1,133,31.200001,30.823,30.779,31.054,0.377001,0.421001,0.146001
-42.960976,-44.668602,12.450438,72.096771,1,169,28.5,29.557,29.065,28.643,-1.057,-0.565,-0.143
-48.359123,-48.33268,11.740938,66.559799,1,142,30.6,30.273,30.412,30.529,0.327,0.188,0.071
-28.411535,-30.932821,7.851077,74.596245,1,215,28.6,28.543,28.191,28.685,0.057,0.409,-0.085
3.260187,0.320245,10.043479,62.411949,1,283,28.299999,28.488,28.453,28.551,-0.188001,-0.153001,-0.251001
18.124262,16.662683,24.944061,53.787392,1,361,23.799999,23.808,23.799,23.955,-0.008001,0.000999,-0.155001
-37.355629,-41.167931,12.330357,73.951546,1,216,27.9,28.17,28.095,27.98,-0.27,-0.195,-0.08
25.590021,24.410639,7.947359,66.986786,0,105,30.9,30.957,30.595,30.823,-0.057,0.305,0.077
24.151056,22.543756,5.668268,73.029442,1,258,32.700001,29.236,29.586,32.025,3.464001,3.114001,0.675001
20.297144,19.387323,24.981701,53.991482,1,362,24,24.013,23.812,24.018,-0.013,0.188,-0.018
20.741358,19.086084,22.404057,60.874428,0,338,27.700001,27.288,26.926,27.683,0.412001,0.774001,0.017001
20.479914,19.498377,14.772343,68.79776,1,5,26.700001,27.009,27.18,26.894,-0.308999,-0.479999,-0.193999
22.298395,21.522181,19.242048,64.94767,0,362,26.1,25.99,25.89,26.106,0.11,0.21,-0.006
26.839533,26.116297,18.886782,66.052299,1,133,30.700001,30.355,30.133,30.763,0.345001,0.567001,-0.062999
21.335016,19.43252,8.967114,63.529324,1,297,28.799999,28.817,28.999,28.523,-0.017001,-0.199001,0.276999
-52.104622,-53.197334,9.612285,69.613403,1,206,28.1,28.334,28.018,28.078,-0.234,0.082,0.022
-1.994391,-1.994391,8.296494,73.05806,1,161,32.599998,29.545,29.44,31.343,3.054998,3.159998,1.256998
21.636011,20.578577,20.155926,62.290581,0,339,25.299999,26.457,26.256,25.352,-1.157001,-0.956001,-0.052001
